user_id,movie_id,rating,title
174,937,5,"Thousand Acres, A"
275,186,3,"Blues Brothers, The"
68,742,1,Ransom
268,583,4,Romeo Is Bleeding
160,462,4,Like Water For Chocolate
195,273,4,Heat
224,178,4,12 Angry Men
5,110,1,Operation Dumbo Drop
99,1016,5,Con Air
2,251,5,Shall We Dance?
292,9,4,Dead Man Walking
72,568,4,Speed
85,228,3,Star Trek: The Wrath of Khan
83,281,5,"River Wild, The"
92,831,2,Escape from L.A.
7,543,3,"Misérables, Les"
87,401,2,"Brady Bunch Movie, The"
287,926,4,Down Periscope
1,155,2,Dirty Dancing
234,632,2,Sophie's Choice
222,53,5,Natural Born Killers
24,64,5,"Shawshank Redemption, The"
7,554,3,Waterworld
82,56,3,Pulp Fiction
161,318,3,Schindler's List
196,393,4,Mrs. Doubtfire
56,91,4,"Nightmare Before Christmas, The"
82,477,3,Matilda
7,472,2,Dragonheart
256,761,4,Nick of Time
226,56,4,Pulp Fiction
279,741,5,"Last Supper, The"
308,1286,3,Shall We Dance?
16,8,5,Babe
180,202,3,Groundhog Day
203,93,4,Welcome to the Dollhouse
145,56,5,Pulp Fiction
288,305,4,"Ice Storm, The"
84,742,3,Ransom
44,644,3,"Thin Blue Line, The"
17,13,3,Mighty Aphrodite
313,117,4,"Rock, The"
148,1,4,Toy Story
197,347,4,Wag the Dog
21,164,5,"Abyss, The"
279,982,3,Maximum Risk
239,491,5,"Adventures of Robin Hood, The"
185,287,5,Marvin's Room
297,89,4,Blade Runner
303,68,4,"Crow, The"
186,250,1,"Fifth Element, The"
73,206,3,Akira
104,756,2,Father of the Bride Part II
94,216,3,When Harry Met Sally...
239,194,5,"Sting, The"
197,511,5,Lawrence of Arabia
280,1,4,Toy Story
1,117,3,"Rock, The"
224,583,1,Romeo Is Bleeding
303,397,1,Striking Distance
60,162,4,On Golden Pond
198,258,4,Contact
239,513,5,"Third Man, The"
6,69,3,Forrest Gump
233,375,4,Showgirls
85,642,4,"Grifters, The"
110,38,3,"Net, The"
184,522,3,Down by Law
99,873,1,Picture Perfect
13,418,2,Cinderella
201,518,4,Miller's Crossing
13,858,1,Amityville: Dollhouse
214,131,3,Breakfast at Tiffany's
296,228,4,Star Trek: The Wrath of Khan
222,87,3,Searching for Bobby Fischer
279,725,4,Exit to Eden
217,182,2,GoodFellas
85,433,3,Heathers
239,234,3,Jaws
13,72,4,"Mask, The"
194,77,3,"Firm, The"
208,663,5,Being There
109,178,3,12 Angry Men
230,172,4,"Empire Strikes Back, The"
59,485,2,My Fair Lady
313,478,3,"Philadelphia Story, The"
70,1133,3,Escape to Witch Mountain
62,182,5,GoodFellas
198,234,3,Jaws
65,125,4,Phenomenon
174,660,5,Fried Green Tomatoes
90,12,5,"Usual Suspects, The"
130,1248,3,Blink
100,354,2,"Wedding Singer, The"
283,432,5,Fantasia
275,418,3,Cinderella
311,98,5,"Silence of the Lambs, The"
195,751,4,Tomorrow Never Dies
130,105,4,Sgt. Bilko
269,252,1,"Lost World: Jurassic Park, The"
286,73,5,Maverick
7,623,3,Angels in the Outfield
56,222,5,Star Trek: First Contact
210,204,5,Back to the Future
239,9,5,Dead Man Walking
96,87,4,Searching for Bobby Fischer
297,73,2,Maverick
249,239,3,Sneakers
94,860,2,"Believers, The"
84,121,4,Independence Day
275,265,4,"Hunt for Red October, The"
135,1046,3,Malice
291,1178,4,Major Payne
125,382,1,"Adventures of Priscilla, Queen of the Desert, The"
70,399,4,"Three Musketeers, The"
311,9,4,Dead Man Walking
301,523,4,Cool Hand Luke
152,685,5,Executive Decision
244,172,4,"Empire Strikes Back, The"
275,1091,2,Pete's Dragon
53,281,4,"River Wild, The"
198,118,2,Twister
244,790,4,Tommy Boy
26,125,4,Phenomenon
151,13,3,Mighty Aphrodite
124,496,1,It's a Wonderful Life
24,191,5,Amadeus
271,65,3,What's Eating Gilbert Grape
307,634,3,Microcosmos: Le peuple de l'herbe
294,1245,3,Gridlock'd
234,241,2,"Last of the Mohicans, The"
25,501,3,Dumbo
293,137,3,Big Night
201,432,3,Fantasia
75,240,1,Beavis and Butt-head Do America
13,181,5,Return of the Jedi
207,68,2,"Crow, The"
2,50,5,Star Wars
313,566,4,Clear and Present Danger
144,125,4,Phenomenon
188,443,4,"Birds, The"
276,324,4,Lost Highway
145,974,1,Eye for an Eye
72,234,4,Jaws
83,385,4,True Lies
181,619,3,Extreme Measures
109,402,4,Ghost
207,107,3,Moll Flanders
185,216,4,When Harry Met Sally...
14,213,5,"Room with a View, A"
149,319,2,Everyone Says I Love You
57,79,5,"Fugitive, The"
230,963,5,Some Folks Call It a Sling Blade
176,875,4,She's So Lovely
253,97,4,Dances with Wolves
284,269,4,"Full Monty, The"
106,526,4,Ben-Hur
121,180,3,Apocalypse Now
62,86,2,"Remains of the Day, The"
291,418,4,Cinderella
84,1033,4,Homeward Bound II: Lost in San Francisco
293,380,2,Star Trek: Generations
207,58,3,Quiz Show
194,187,4,"Godfather: Part II, The"
109,97,3,Dances with Wolves
283,845,4,That Thing You Do!
297,275,5,Sense and Sensibility
181,334,1,U Turn
78,255,4,My Best Friend's Wedding
11,425,4,Bob Roberts
308,59,4,Three Colors: Red
193,1078,4,Oliver & Company
297,234,3,Jaws
87,585,4,Son in Law
250,204,2,Back to the Future
8,50,5,Star Wars
186,148,4,"Ghost and the Darkness, The"
312,692,4,"American President, The"
91,683,3,Rocket Man
5,454,1,Bastard Out of Carolina
291,376,3,Houseguest
175,127,5,"Godfather, The"
145,737,2,Sirens
7,644,5,"Thin Blue Line, The"
276,419,5,Mary Poppins
83,210,5,Indiana Jones and the Last Crusade
102,524,3,"Great Dictator, The"
153,174,1,Raiders of the Lost Ark
62,302,3,L.A. Confidential
49,995,3,"Kiss Me, Guido"
268,298,3,Face/Off
207,554,2,Waterworld
313,616,5,Night of the Living Dead
286,44,3,Dolores Claiborne
279,168,5,Monty Python and the Holy Grail
276,474,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
62,59,4,Three Colors: Red
254,219,1,"Nightmare on Elm Street, A"
83,97,4,Dances with Wolves
63,100,5,Fargo
16,178,5,12 Angry Men
297,233,2,Under Siege
90,945,5,Charade
85,25,2,"Birdcage, The"
42,98,4,"Silence of the Lambs, The"
303,393,4,Mrs. Doubtfire
274,50,5,Star Wars
104,299,3,Hoodlum
94,792,4,Bullets Over Broadway
184,98,4,"Silence of the Lambs, The"
293,708,3,"Sex, Lies, and Videotape"
248,589,4,"Wild Bunch, The"
18,950,3,Georgia
217,27,1,Bad Boys
200,892,4,Flubber
201,148,1,"Ghost and the Darkness, The"
296,222,5,Star Trek: First Contact
7,662,3,Somewhere in Time
196,381,4,Muriel's Wedding
69,427,3,To Kill a Mockingbird
72,196,4,Dead Poets Society
256,472,4,Dragonheart
128,182,4,GoodFellas
151,747,3,Benny & Joon
7,171,3,Delicatessen
286,85,5,"Ref, The"
172,220,4,"Mirror Has Two Faces, The"
308,516,4,Local Hero
190,974,2,Eye for an Eye
82,756,1,Father of the Bride Part II
308,436,4,"American Werewolf in London, An"
59,235,1,Mars Attacks!
64,1063,3,"Little Princess, A"
145,756,2,Father of the Bride Part II
220,298,4,Face/Off
21,324,4,Lost Highway
285,269,4,"Full Monty, The"
207,65,3,What's Eating Gilbert Grape
198,658,3,Pump Up the Volume
220,333,3,"Game, The"
210,70,4,Four Weddings and a Funeral
181,14,1,"Postino, Il"
158,128,2,Supercop
143,682,3,I Know What You Did Last Summer
75,237,2,Jerry Maguire
199,221,4,Breaking the Waves
223,1150,2,Last Dance
297,25,4,"Birdcage, The"
276,78,4,Free Willy
299,847,4,Looking for Richard
293,325,2,Crash
301,138,2,D3: The Mighty Ducks
1,47,4,Ed Wood
164,281,4,"River Wild, The"
96,673,4,Cape Fear
291,1016,4,Con Air
7,451,5,Grease
233,177,4,"Good, The Bad and The Ugly, The"
6,517,4,Manhattan
202,283,3,Emma
214,117,4,"Rock, The"
184,602,4,"American in Paris, An"
277,257,3,Men in Black
194,212,1,"Unbearable Lightness of Being, The"
95,68,4,"Crow, The"
25,257,4,Men in Black
6,23,4,Taxi Driver
38,573,1,Body Snatchers
313,436,4,"American Werewolf in London, An"
22,241,3,"Last of the Mohicans, The"
262,617,3,"Blue Angel, The"
130,569,3,Wolf
66,181,5,Return of the Jedi
21,948,1,Booty Call
181,1332,1,My Life and Times With Antonin Artaud
262,174,3,Raiders of the Lost Ark
206,302,5,L.A. Confidential
222,22,5,Braveheart
76,61,4,Three Colors: White
151,703,4,Widows' Peak
314,28,5,Apollo 13
13,147,3,"Long Kiss Goodnight, The"
44,258,4,Contact
303,418,4,Cinderella
16,89,2,Blade Runner
270,558,5,Heavenly Creatures
248,117,5,"Rock, The"
125,318,5,Schindler's List
138,523,5,Cool Hand Luke
268,386,2,Addams Family Values
291,15,5,Mr. Holland's Opus
234,147,3,"Long Kiss Goodnight, The"
239,96,5,Terminator 2: Judgment Day
15,331,3,"Edge, The"
94,155,2,Dirty Dancing
136,89,4,Blade Runner
223,423,3,E.T. the Extra-Terrestrial
82,194,4,"Sting, The"
145,355,3,Sphere
280,845,3,That Thing You Do!
179,339,1,Mad City
178,199,4,"Bridge on the River Kwai, The"
307,949,4,How to Make an American Quilt
10,488,5,Sunset Blvd.
116,331,3,"Edge, The"
23,258,5,Contact
308,174,4,Raiders of the Lost Ark
185,114,4,Wallace & Gromit: The Best of Aardman Animation
188,237,3,Jerry Maguire
118,654,5,Chinatown
246,721,4,Mallrats
234,98,4,"Silence of the Lambs, The"
194,239,3,Sneakers
94,24,4,Rumble in the Bronx
122,378,4,Miracle on 34th Street
312,100,4,Fargo
262,64,5,"Shawshank Redemption, The"
154,242,3,Kolya
223,763,3,Happy Gilmore
99,403,4,Batman
83,43,4,Disclosure
130,307,4,"Devil's Advocate, The"
174,402,5,Ghost
256,487,5,Roman Holiday
59,177,4,"Good, The Bad and The Ugly, The"
161,168,1,Monty Python and the Holy Grail
244,53,3,Natural Born Killers
250,196,4,Dead Poets Society
43,40,3,"To Wong Foo, Thanks for Everything! Julie Newmar"
285,150,5,Swingers
42,953,2,Unstrung Heroes
97,670,5,Body Snatchers
122,510,4,"Magnificent Seven, The"
61,323,3,Dante's Peak
222,106,2,Diabolique
4,264,3,Mimic
304,259,1,George of the Jungle
37,403,5,Batman
49,68,1,"Crow, The"
303,1098,4,Flirting With Disaster
165,372,5,Jeffrey
176,324,5,Lost Highway
3,335,1,How to Be a Player
56,869,3,Fools Rush In
44,15,4,Mr. Holland's Opus
190,117,4,"Rock, The"
29,189,4,"Grand Day Out, A"
94,174,4,Raiders of the Lost Ark
130,949,3,How to Make an American Quilt
117,181,5,Return of the Jedi
303,779,1,Drop Zone
19,435,5,Butch Cassidy and the Sundance Kid
194,191,4,Amadeus
158,24,4,Rumble in the Bronx
56,447,4,Carrie
262,223,3,Sling Blade
181,1334,1,Somebody to Love
214,137,4,Big Night
92,747,4,Benny & Joon
188,96,5,Terminator 2: Judgment Day
58,173,5,"Princess Bride, The"
244,154,5,Monty Python's Life of Brian
134,879,4,"Peacemaker, The"
298,625,4,"Sword in the Stone, The"
254,230,4,Star Trek IV: The Voyage Home
230,138,3,D3: The Mighty Ducks
16,209,5,This Is Spinal Tap
151,835,5,"Gay Divorcee, The"
181,1327,1,Captives
145,1248,3,Blink
200,588,5,Beauty and the Beast
248,257,3,Men in Black
297,432,4,Fantasia
312,133,5,Gone with the Wind
151,12,5,"Usual Suspects, The"
110,568,3,Speed
305,483,5,Casablanca
141,258,5,Contact
44,240,4,Beavis and Butt-head Do America
186,263,3,Steel
214,213,4,"Room with a View, A"
233,208,4,Young Frankenstein
104,287,2,Marvin's Room
312,153,2,"Fish Called Wanda, A"
1,222,4,Star Trek: First Contact
206,323,1,Dante's Peak
230,419,4,Mary Poppins
56,450,3,Star Trek V: The Final Frontier
94,651,5,Glory
205,316,4,As Good As It Gets
14,174,5,Raiders of the Lost Ark
268,790,2,Tommy Boy
276,1081,3,Curdled
83,929,3,Harriet the Spy
268,580,3,"Englishman Who Went Up a Hill, But Came Down a Mountain, The"
222,1041,3,Forget Paris
279,89,4,Blade Runner
5,424,1,Children of the Corn: The Gathering
112,331,4,"Edge, The"
296,429,5,"Day the Earth Stood Still, The"
18,202,3,Groundhog Day
13,868,5,Hearts and Minds
87,210,5,Indiana Jones and the Last Crusade
10,285,5,Secrets & Lies
181,328,3,Conspiracy Theory
23,463,4,"Secret of Roan Inish, The"
253,746,3,Real Genius
234,228,3,Star Trek: The Wrath of Khan
299,1047,2,Multiplicity
66,1,3,Toy Story
216,174,5,Raiders of the Lost Ark
290,208,3,Young Frankenstein
79,1161,2,Palookaville
264,448,2,"Omen, The"
4,303,5,Ulee's Gold
144,831,3,Escape from L.A.
138,517,4,Manhattan
64,433,2,Heathers
5,1,4,Toy Story
276,357,5,One Flew Over the Cuckoo's Nest
62,433,5,Heathers
239,475,5,Trainspotting
293,166,3,Manon of the Spring
130,234,5,Jaws
264,70,4,Four Weddings and a Funeral
208,197,5,"Graduate, The"
24,763,5,Happy Gilmore
279,1162,3,Phat Beach
3,245,1,"Devil's Own, The"
101,596,3,"Hunchback of Notre Dame, The"
162,1019,4,Die xue shuang xiong
223,908,1,Half Baked
99,246,3,Chasing Amy
239,430,3,Duck Soup
160,160,5,Glengarry Glen Ross
172,580,4,"Englishman Who Went Up a Hill, But Came Down a Mountain, The"
303,1160,2,Love! Valour! Compassion!
54,676,5,"Crucible, The"
44,507,3,"Streetcar Named Desire, A"
210,97,5,Dances with Wolves
164,930,4,Chain Reaction
299,240,2,Beavis and Butt-head Do America
28,217,3,Bram Stoker's Dracula
305,79,3,"Fugitive, The"
18,729,3,Nell
82,343,1,Alien: Resurrection
109,1012,4,Private Parts
207,25,4,"Birdcage, The"
92,1209,1,Mixed Nuts
109,1,4,Toy Story
15,222,3,Star Trek: First Contact
58,709,5,Strictly Ballroom
303,693,4,Casino
152,111,5,"Truth About Cats & Dogs, The"
194,160,2,Glengarry Glen Ross
92,241,3,"Last of the Mohicans, The"
77,91,3,"Nightmare Before Christmas, The"
244,662,3,Somewhere in Time
177,321,2,Mother
131,221,3,Breaking the Waves
197,302,3,L.A. Confidential
227,50,4,Star Wars
85,282,3,"Time to Kill, A"
295,72,4,"Mask, The"
181,1,3,Toy Story
277,255,4,My Best Friend's Wedding
279,96,4,Terminator 2: Judgment Day
1,253,5,"Pillow Book, The"
18,182,4,GoodFellas
276,568,4,Speed
87,177,5,"Good, The Bad and The Ugly, The"
177,69,1,Forrest Gump
213,13,4,Mighty Aphrodite
125,134,5,Citizen Kane
128,739,4,Pretty Woman
291,428,5,Harold and Maude
25,208,4,Young Frankenstein
288,272,5,Good Will Hunting
207,1350,2,Crows and Sparrows
271,56,3,Pulp Fiction
5,363,3,Sudden Death
274,748,5,"Saint, The"
70,419,5,Mary Poppins
311,559,2,Interview with the Vampire
151,919,5,"City of Lost Children, The"
199,268,5,Chasing Amy
201,209,3,This Is Spinal Tap
99,274,1,Sabrina
11,740,4,Jane Eyre
59,77,4,"Firm, The"
184,277,3,Restoration
222,88,4,Sleepless in Seattle
38,161,5,Top Gun
59,418,2,Cinderella
104,300,3,Air Force One
298,1346,3,Dingo
180,1119,3,Some Kind of Wonderful
7,674,2,Cat People
121,14,5,"Postino, Il"
268,1041,1,Forget Paris
252,277,4,Restoration
303,411,4,"Nutty Professor, The"
210,527,5,Gandhi
234,648,3,"Quiet Man, The"
312,573,5,Body Snatchers
308,215,3,Field of Dreams
234,1397,4,Of Human Bondage
75,546,3,Broken Arrow
117,15,5,Mr. Holland's Opus
246,239,3,Sneakers
64,516,5,Local Hero
85,187,5,"Godfather: Part II, The"
239,81,3,"Hudsucker Proxy, The"
59,54,4,Outbreak
256,220,3,"Mirror Has Two Faces, The"
216,196,5,Dead Poets Society
203,282,1,"Time to Kill, A"
13,195,3,"Terminator, The"
144,153,5,"Fish Called Wanda, A"
100,268,3,Chasing Amy
210,274,5,Sabrina
94,471,4,Courage Under Fire
13,807,1,Poetic Justice
125,657,3,"Manchurian Candidate, The"
65,1142,4,When We Were Kings
1,113,5,"Horseman on the Roof, The"
76,175,4,Brazil
294,508,4,"People vs. Larry Flynt, The"
263,1451,4,Foreign Correspondent
294,930,3,Chain Reaction
121,117,1,"Rock, The"
85,13,3,Mighty Aphrodite
303,426,3,"Transformers: The Movie, The"
212,180,1,Apocalypse Now
6,492,5,East of Eden
181,240,1,Beavis and Butt-head Do America
279,746,5,Real Genius
303,1109,4,Death and the Maiden
184,191,4,Amadeus
310,116,5,Cold Comfort Farm
313,22,3,Braveheart
314,1150,4,Last Dance
13,121,5,Independence Day
43,5,4,Copycat
58,214,2,Pink Floyd - The Wall
215,164,3,"Abyss, The"
62,288,2,Scream
280,127,5,"Godfather, The"
161,898,3,"Postman, The"
11,723,5,Boys on the Side
94,218,3,Cape Fear
35,243,2,Jungle2Jungle
311,566,4,Clear and Present Danger
48,680,3,Kull the Conqueror
85,604,4,It Happened One Night
288,527,3,Gandhi
184,514,5,Annie Hall
151,929,3,Harriet the Spy
90,690,4,Seven Years in Tibet
11,38,3,"Net, The"
104,1016,1,Con Air
106,582,4,"Piano, The"
181,1010,1,Basquiat
37,117,4,"Rock, The"
276,845,4,That Thing You Do!
22,258,5,Contact
70,82,4,Jurassic Park
5,98,3,"Silence of the Lambs, The"
308,95,4,Aladdin
60,208,5,Young Frankenstein
270,778,5,Don Juan DeMarco
243,208,4,Young Frankenstein
92,540,2,Money Train
81,280,4,Up Close and Personal
293,412,1,"Very Brady Sequel, A"
200,478,5,"Philadelphia Story, The"
13,308,3,FairyTale: A True Story
56,184,4,Army of Darkness
116,250,4,"Fifth Element, The"
295,172,4,"Empire Strikes Back, The"
63,1007,5,Waiting for Guffman
295,235,4,Mars Attacks!
104,1010,1,Basquiat
156,641,5,Paths of Glory
269,1165,1,Big Bully
160,430,5,Duck Soup
237,191,4,Amadeus
287,252,1,"Lost World: Jurassic Park, The"
290,132,3,"Wizard of Oz, The"
45,109,5,Mystery Science Theater 3000: The Movie
224,678,3,Volcano
145,764,2,If Lucy Fell
277,1011,3,2 Days in the Valley
65,100,3,Fargo
272,1101,5,Six Degrees of Separation
116,255,3,My Best Friend's Wedding
184,86,5,"Remains of the Day, The"
285,151,5,Willy Wonka and the Chocolate Factory
222,148,2,"Ghost and the Darkness, The"
72,28,4,Apollo 13
271,187,5,"Godfather: Part II, The"
94,211,5,M*A*S*H
246,425,5,Bob Roberts
115,8,5,Babe
176,327,3,Cop Land
13,396,3,Serial Mom
129,331,2,"Edge, The"
257,1260,2,Total Eclipse
95,1,5,Toy Story
147,904,5,Ma vie en rose
151,58,4,Quiz Show
184,660,3,Fried Green Tomatoes
311,386,3,Addams Family Values
105,268,4,Chasing Amy
158,510,3,"Magnificent Seven, The"
34,312,4,Midnight in the Garden of Good and Evil
72,427,5,To Kill a Mockingbird
263,416,5,Old Yeller
94,1048,4,She's the One
200,291,3,Absolute Power
45,118,4,Twister
279,144,4,Die Hard
145,22,5,Braveheart
71,89,5,Blade Runner
182,69,5,Forrest Gump
193,627,4,Robin Hood: Prince of Thieves
214,302,4,L.A. Confidential
151,485,5,My Fair Lady
102,322,3,Murder at 1600
234,571,2,Another Stakeout
249,930,2,Chain Reaction
195,328,4,Conspiracy Theory
109,258,5,Contact
222,552,2,Species
282,288,4,Scream
117,758,2,Lawnmower Man 2: Beyond Cyberspace
23,381,4,Muriel's Wedding
112,327,1,Cop Land
303,145,1,"Lawnmower Man, The"
252,300,4,Air Force One
151,372,5,Jeffrey
282,327,5,Cop Land
304,237,5,Jerry Maguire
290,568,3,Speed
64,160,4,Glengarry Glen Ross
28,79,4,"Fugitive, The"
168,1278,3,Selena
265,471,4,Courage Under Fire
18,113,5,"Horseman on the Roof, The"
83,82,5,Jurassic Park
90,499,5,Cat on a Hot Tin Roof
234,1186,4,"Inkwell, The"
87,196,5,Dead Poets Society
26,685,3,Executive Decision
150,129,4,Bound
161,98,4,"Silence of the Lambs, The"
70,210,4,Indiana Jones and the Last Crusade
51,182,3,GoodFellas
222,1057,4,"Pallbearer, The"
92,176,5,Aliens
204,216,4,When Harry Met Sally...
164,685,5,Executive Decision
57,682,3,I Know What You Did Last Summer
184,207,4,Cyrano de Bergerac
60,403,3,Batman
92,180,5,Apocalypse Now
43,204,4,Back to the Future
222,1042,4,Just Cause
197,300,4,Air Force One
92,790,3,Tommy Boy
294,282,3,"Time to Kill, A"
201,747,2,Benny & Joon
201,215,2,Field of Dreams
193,410,3,Kingpin
271,705,4,Singin' in the Rain
214,693,3,Casino
73,657,5,"Manchurian Candidate, The"
90,187,4,"Godfather: Part II, The"
315,273,3,Heat
48,309,3,Deceiver
255,472,1,Dragonheart
270,671,4,Bride of Frankenstein
66,7,3,Twelve Monkeys
6,478,4,"Philadelphia Story, The"
101,222,3,Star Trek: First Contact
207,1046,4,Malice
144,182,3,GoodFellas
85,83,4,Much Ado About Nothing
102,625,3,"Sword in the Stone, The"
158,770,5,Devil in a Blue Dress
297,588,4,Beauty and the Beast
90,507,5,"Streetcar Named Desire, A"
271,482,5,Some Like It Hot
130,901,1,Mr. Magoo
178,276,3,Leaving Las Vegas
90,245,3,"Devil's Own, The"
181,1094,1,"Thin Line Between Love and Hate, A"
311,143,3,"Sound of Music, The"
267,17,4,From Dusk Till Dawn
201,51,2,Legends of the Fall
194,647,4,Ran
59,387,3,"Age of Innocence, The"
1,227,4,Star Trek VI: The Undiscovered Country
116,751,3,Tomorrow Never Dies
170,292,5,Rosewood
110,578,3,Demolition Man
60,1021,5,8 1/2
287,347,4,Wag the Dog
197,55,3,"Professional, The"
38,679,5,Conan the Barbarian
